fotograma;tipo_objeto;confianza;identificador_tracking;x1;y1;x2;y2;matricula_detectada;confianza_matricula;mx1;my1;mx2;my2;texto_matricula
930;car;0.48;121;1383;324;1438;361;0;0;;;;;
930;car;0.53;158;1433;325;1514;379;0;0;;;;;
930;car;0.47;159;1387;323;1450;369;0;0;;;;;
930;car;0.41;162;1212;320;1248;344;0;0;;;;;
931;car;0.77;149;1156;307;1209;350;0;0;;;;;
931;car;0.57;152;1303;319;1344;348;0;0;;;;;
931;car;0.58;153;1343;321;1385;353;0;0;;;;;
931;car;0.54;154;1368;323;1398;357;0;0;;;;;
931;car;0.5;121;1383;324;1438;361;0;0;;;;;
931;car;0.55;158;1432;325;1514;379;0;0;;;;;
931;car;0.48;159;1387;323;1450;369;0;0;;;;;
931;car;0.41;162;1212;319;1248;344;0;0;;;;;
931;car;0.36;150;1244;315;1281;342;0;0;;;;;
932;car;0.77;149;1156;306;1209;350;0;0;;;;;
932;car;0.56;152;1303;319;1344;348;0;0;;;;;
932;car;0.59;153;1344;321;1385;353;0;0;;;;;
932;car;0.55;154;1368;323;1398;357;0;0;;;;;
932;car;0.49;121;1383;324;1438;361;0;0;;;;;
932;car;0.55;158;1433;325;1514;379;0;0;;;;;
932;car;0.48;159;1387;324;1451;369;0;0;;;;;
932;car;0.37;162;1213;319;1248;344;0;0;;;;;
932;car;0.36;150;1243;314;1282;342;0;0;;;;;
933;car;0.75;149;1156;305;1210;350;0;0;;;;;
933;car;0.56;152;1303;319;1344;348;0;0;;;;;
933;car;0.58;153;1343;321;1384;353;0;0;;;;;
933;car;0.55;154;1369;323;1399;357;0;0;;;;;
933;car;0.5;121;1383;324;1438;361;0;0;;;;;
933;car;0.56;158;1433;324;1514;379;0;0;;;;;
933;car;0.48;159;1387;323;1451;369;0;0;;;;;
933;car;0.38;162;1213;319;1248;344;0;0;;;;;
933;car;0.36;150;1243;314;1281;342;0;0;;;;;
934;car;0.74;149;1157;305;1211;351;0;0;;;;;
934;car;0.56;152;1302;319;1344;348;0;0;;;;;
934;car;0.58;153;1343;321;1385;353;0;0;;;;;
934;car;0.54;154;1368;323;1398;357;0;0;;;;;
934;car;0.49;121;1383;324;1437;360;0;0;;;;;
934;car;0.55;158;1433;324;1514;378;0;0;;;;;
934;car;0.47;159;1387;323;1451;369;0;0;;;;;
934;car;0.38;162;1214;318;1248;343;0;0;;;;;
934;car;0.35;150;1244;314;1281;342;0;0;;;;;
935;car;0.73;149;1156;304;1211;350;0;0;;;;;
935;car;0.56;152;1302;319;1344;348;0;0;;;;;
935;car;0.58;153;1343;321;1384;353;0;0;;;;;
935;car;0.54;154;1369;323;1399;357;0;0;;;;;
935;car;0.51;121;1383;324;1437;360;1;0.0;1383;335;1429;360; conf(0.67)
935;car;0.54;158;1433;324;1514;378;0;0;;;;;
935;car;0.48;159;1387;323;1451;369;0;0;;;;;
935;car;0.37;162;1213;318;1248;343;0;0;;;;;
935;car;0.36;150;1243;314;1281;342;0;0;;;;;
936;car;0.73;149;1156;304;1211;351;0;0;;;;;
936;car;0.56;152;1302;319;1345;348;0;0;;;;;
936;car;0.58;153;1343;321;1384;353;0;0;;;;;
936;car;0.54;154;1369;323;1399;357;0;0;;;;;
936;car;0.51;121;1383;324;1436;360;0;0;;;;;
936;car;0.53;158;1433;324;1514;378;0;0;;;;;
936;car;0.47;159;1387;323;1451;369;0;0;;;;;
936;car;0.35;162;1214;318;1248;343;0;0;;;;;
937;car;0.74;149;1156;305;1211;351;0;0;;;;;
937;car;0.57;152;1302;319;1344;348;0;0;;;;;
937;car;0.57;153;1343;321;1385;353;0;0;;;;;
937;car;0.56;154;1367;323;1398;357;1;0.0;1367;323;1398;339; conf(0.67)
937;car;0.5;121;1384;324;1435;360;1;0.0;1384;334;1431;360; conf(0.67)
937;car;0.52;158;1434;324;1513;377;0;0;;;;;
937;car;0.47;159;1387;323;1453;369;0;0;;;;;
937;car;0.41;150;1244;313;1283;341;0;0;;;;;
938;car;0.76;149;1156;305;1211;352;0;0;;;;;
938;car;0.58;152;1302;319;1344;348;0;0;;;;;
938;car;0.56;153;1343;321;1383;353;0;0;;;;;
938;car;0.59;154;1367;323;1399;357;1;0.0;1367;323;1399;340; conf(0.67)
938;car;0.49;121;1384;324;1436;361;1;0.0;1384;337;1430;361; conf(0.67)
938;car;0.51;158;1434;324;1513;377;0;0;;;;;
938;car;0.48;159;1387;323;1453;370;0;0;;;;;
938;car;0.42;150;1244;313;1283;341;0;0;;;;;
939;car;0.76;149;1156;305;1212;352;0;0;;;;;
939;car;0.58;152;1302;319;1344;348;0;0;;;;;
939;car;0.57;153;1343;321;1383;353;0;0;;;;;
939;car;0.57;154;1367;323;1399;357;1;0.0;1367;323;1399;340; conf(0.67)
939;car;0.5;121;1384;324;1436;361;1;0.0;1384;337;1429;361; conf(0.67)
939;car;0.51;158;1434;324;1513;377;0;0;;;;;
939;car;0.47;159;1387;323;1454;370;0;0;;;;;
939;car;0.43;150;1244;313;1283;341;0;0;;;;;
940;car;0.76;149;1156;305;1212;352;0;0;;;;;
940;car;0.58;152;1302;319;1344;348;0;0;;;;;
940;car;0.58;153;1344;321;1384;353;0;0;;;;;
940;car;0.58;154;1365;323;1399;357;1;0.0;1365;323;1398;341; conf(0.67)
940;car;0.5;121;1384;324;1437;361;0;0;;;;;
940;car;0.52;158;1434;324;1513;377;0;0;;;;;
940;car;0.47;159;1387;323;1454;370;0;0;;;;;
940;car;0.46;150;1244;313;1284;341;0;0;;;;;
940;car;0.35;162;1218;317;1249;343;0;0;;;;;
941;car;0.77;149;1155;306;1212;352;0;0;;;;;
941;car;0.57;152;1302;319;1344;348;0;0;;;;;
941;car;0.58;153;1344;321;1384;353;0;0;;;;;
941;car;0.57;154;1366;323;1399;357;1;0.0;1366;323;1399;340; conf(0.67)
941;car;0.5;121;1384;324;1436;361;1;0.0;1384;337;1430;361; conf(0.67)
941;car;0.52;158;1434;324;1513;377;0;0;;;;;
941;car;0.48;159;1388;323;1454;370;0;0;;;;;
941;car;0.45;150;1244;313;1284;341;0;0;;;;;
942;car;0.76;149;1155;305;1213;353;0;0;;;;;
942;car;0.58;152;1302;319;1344;348;0;0;;;;;
942;car;0.59;153;1344;321;1383;353;0;0;;;;;
942;car;0.57;154;1366;323;1399;357;1;0.0;1366;323;1399;340; conf(0.67)
942;car;0.51;121;1384;324;1436;361;1;0.0;1384;337;1430;361; conf(0.67)
942;car;0.52;158;1434;324;1513;377;0;0;;;;;
942;car;0.48;159;1388;323;1453;370;0;0;;;;;
942;car;0.47;150;1244;313;1284;341;0;0;;;;;
942;car;0.35;162;1219;317;1250;342;1;0.0;1219;323;1250;341; conf(0.59)
943;car;0.74;149;1155;305;1213;353;0;0;;;;;
943;car;0.58;152;1302;319;1344;348;0;0;;;;;
943;car;0.57;153;1343;321;1381;353;0;0;;;;;
943;car;0.57;154;1367;323;1400;357;0;0;;;;;
943;car;0.52;121;1385;324;1437;361;0;0;;;;;
943;car;0.53;158;1434;324;1513;377;0;0;;;;;
943;car;0.49;159;1388;323;1453;370;0;0;;;;;
943;car;0.5;150;1243;314;1285;341;0;0;;;;;
943;car;0.37;162;1220;317;1250;342;0;0;;;;;
944;car;0.75;149;1154;305;1214;353;0;0;;;;;
944;car;0.57;152;1302;319;1344;348;0;0;;;;;
944;car;0.58;153;1343;321;1382;353;0;0;;;;;
944;car;0.57;154;1367;323;1399;357;1;0.0;1367;323;1399;340; conf(0.67)
944;car;0.51;121;1384;324;1436;361;1;0.0;1384;337;1430;361; conf(0.67)
944;car;0.53;158;1434;324;1513;377;0;0;;;;;
944;car;0.48;159;1387;323;1453;370;0;0;;;;;
944;car;0.47;150;1244;314;1284;341;0;0;;;;;
944;car;0.35;162;1220;317;1251;342;1;0.0;1220;323;1251;341; conf(0.59)
945;car;0.74;149;1154;305;1214;354;0;0;;;;;
945;car;0.57;152;1302;319;1344;348;0;0;;;;;
945;car;0.59;153;1343;321;1383;353;0;0;;;;;
945;car;0.57;154;1367;323;1399;357;1;0.0;1367;323;1399;340; conf(0.67)
945;car;0.5;121;1384;324;1436;361;1;0.0;1384;337;1430;361; conf(0.67)
945;car;0.54;158;1434;324;1513;378;0;0;;;;;
945;car;0.47;159;1387;323;1454;370;0;0;;;;;
945;car;0.47;150;1244;314;1283;340;0;0;;;;;
946;car;0.75;149;1154;304;1214;354;0;0;;;;;
946;car;0.58;152;1301;319;1344;348;0;0;;;;;
946;car;0.58;153;1343;321;1382;353;0;0;;;;;
946;car;0.58;154;1367;323;1399;357;1;0.0;1367;323;1399;340; conf(0.67)
946;car;0.51;121;1384;324;1435;361;0;0;;;;;
946;car;0.54;158;1434;324;1513;378;0;0;;;;;
946;car;0.47;159;1387;323;1453;369;0;0;;;;;
946;car;0.47;150;1244;314;1282;340;0;0;;;;;
947;car;0.75;149;1155;304;1214;354;0;0;;;;;
947;car;0.58;152;1302;319;1344;348;0;0;;;;;
947;car;0.58;153;1343;321;1382;353;0;0;;;;;
947;car;0.57;154;1368;323;1399;357;1;0.0;1368;323;1399;339; conf(0.67)
947;car;0.51;121;1384;324;1435;361;0;0;;;;;
947;car;0.53;158;1435;324;1513;377;0;0;;;;;
947;car;0.46;159;1387;323;1453;369;0;0;;;;;
947;car;0.46;150;1244;314;1281;340;0;0;;;;;
948;car;0.76;149;1154;304;1213;355;0;0;;;;;
948;car;0.58;152;1302;319;1344;348;0;0;;;;;
948;car;0.59;153;1343;321;1383;352;0;0;;;;;
948;car;0.57;154;1368;323;1399;357;1;0.0;1368;323;1399;339; conf(0.67)
948;car;0.51;121;1384;324;1435;361;0;0;;;;;
948;car;0.54;158;1435;324;1513;378;0;0;;;;;
948;car;0.47;159;1387;323;1453;369;0;0;;;;;
948;car;0.47;150;1244;314;1280;340;0;0;;;;;
949;car;0.75;149;1154;304;1214;355;0;0;;;;;
949;car;0.59;152;1302;319;1344;348;0;0;;;;;
949;car;0.59;153;1343;321;1384;352;0;0;;;;;
949;car;0.58;154;1367;323;1399;357;1;0.0;1367;323;1399;340; conf(0.67)
949;car;0.51;121;1384;324;1435;361;0;0;;;;;
949;car;0.55;158;1435;324;1513;378;0;0;;;;;
949;car;0.47;159;1387;323;1453;369;0;0;;;;;
949;car;0.42;150;1243;314;1279;340;0;0;;;;;
950;car;0.75;149;1153;304;1214;356;0;0;;;;;
950;car;0.58;152;1302;319;1345;348;0;0;;;;;
950;car;0.58;153;1343;321;1384;352;1;0.0;1343;329;1383;352; conf(0.5)
950;car;0.58;154;1367;323;1399;357;1;0.0;1367;323;1399;340; conf(0.67)
950;car;0.51;121;1384;324;1434;361;1;0.0;1384;335;1431;361; conf(0.67)
950;car;0.55;158;1435;324;1513;378;0;0;;;;;
950;car;0.46;159;1387;323;1452;369;0;0;;;;;
950;car;0.44;150;1244;314;1280;340;0;0;;;;;
951;car;0.75;149;1152;304;1215;356;0;0;;;;;
951;car;0.59;152;1302;319;1345;348;0;0;;;;;
951;car;0.58;153;1344;321;1384;352;0;0;;;;;
951;car;0.57;154;1367;323;1399;357;0;0;;;;;
951;car;0.5;121;1384;324;1435;361;0;0;;;;;
951;car;0.53;158;1435;323;1513;378;0;0;;;;;
951;car;0.48;159;1387;323;1453;370;0;0;;;;;
951;car;0.43;150;1243;314;1281;340;0;0;;;;;
951;person;0.49;164;933;297;965;365;0;0;;;;;
952;car;0.74;149;1152;305;1215;356;0;0;;;;;
952;car;0.59;152;1302;319;1345;348;0;0;;;;;
952;car;0.59;153;1344;321;1385;352;0;0;;;;;
952;car;0.58;154;1366;323;1399;357;0;0;;;;;
952;car;0.5;121;1384;324;1435;361;0;0;;;;;
952;car;0.53;158;1435;323;1513;378;0;0;;;;;
952;car;0.47;159;1387;323;1454;370;0;0;;;;;
952;car;0.43;150;1243;314;1281;339;0;0;;;;;
952;person;0.5;164;933;295;966;365;0;0;;;;;
953;car;0.73;149;1151;304;1214;357;0;0;;;;;
953;car;0.59;152;1302;319;1345;348;0;0;;;;;
953;car;0.59;153;1344;321;1385;352;0;0;;;;;
953;car;0.57;154;1366;323;1398;357;0;0;;;;;
953;car;0.51;121;1384;324;1435;361;0;0;;;;;
953;car;0.54;158;1434;323;1513;378;0;0;;;;;
953;car;0.47;159;1387;323;1454;369;0;0;;;;;
953;car;0.43;150;1243;314;1282;339;0;0;;;;;
953;person;0.48;164;934;294;966;365;0;0;;;;;
954;car;0.74;149;1151;304;1214;358;0;0;;;;;
954;car;0.59;152;1302;319;1345;348;0;0;;;;;
954;car;0.59;153;1344;321;1384;352;0;0;;;;;
954;car;0.58;154;1366;323;1399;357;0;0;;;;;
954;car;0.51;121;1384;324;1435;361;0;0;;;;;
954;car;0.54;158;1434;323;1513;379;0;0;;;;;
954;car;0.48;159;1387;323;1453;370;0;0;;;;;
954;car;0.44;150;1244;314;1282;339;0;0;;;;;
954;person;0.4;164;934;294;966;365;0;0;;;;;
954;car;0.36;166;1422;323;1467;375;0;0;;;;;
955;car;0.73;149;1150;304;1213;358;0;0;;;;;
955;car;0.6;152;1302;319;1345;348;0;0;;;;;
955;car;0.59;153;1344;321;1385;352;0;0;;;;;
955;car;0.59;154;1365;323;1399;357;0;0;;;;;
955;car;0.5;121;1384;324;1435;361;0;0;;;;;
955;car;0.54;158;1434;323;1513;379;0;0;;;;;
955;car;0.47;159;1387;323;1453;369;0;0;;;;;
955;car;0.42;150;1244;313;1283;339;0;0;;;;;
955;person;0.46;164;933;294;967;365;0;0;;;;;
955;car;0.35;166;1422;323;1467;375;0;0;;;;;
956;car;0.7;149;1149;305;1213;358;0;0;;;;;
956;car;0.6;152;1302;319;1345;348;0;0;;;;;
956;car;0.59;153;1344;321;1385;352;0;0;;;;;
956;car;0.58;154;1365;323;1399;357;1;0.0;1365;323;1398;340; conf(0.67)
956;car;0.51;121;1384;324;1435;361;0;0;;;;;
956;car;0.55;158;1434;323;1513;379;0;0;;;;;
956;car;0.48;159;1387;323;1452;369;0;0;;;;;
956;car;0.4;150;1244;313;1283;340;0;0;;;;;
956;person;0.43;164;933;295;967;365;0;0;;;;;
956;car;0.35;166;1422;323;1467;375;0;0;;;;;
957;car;0.69;149;1148;305;1213;359;0;0;;;;;
957;car;0.6;152;1302;319;1345;348;0;0;;;;;
957;car;0.6;153;1344;321;1385;352;0;0;;;;;
957;car;0.58;154;1365;323;1399;357;0;0;;;;;
957;car;0.5;121;1384;324;1435;361;0;0;;;;;
957;car;0.54;158;1434;323;1513;379;0;0;;;;;
957;car;0.47;159;1387;323;1453;369;0;0;;;;;
957;car;0.41;150;1245;313;1283;340;0;0;;;;;
957;car;0.35;166;1422;323;1467;375;0;0;;;;;
958;car;0.71;149;1146;305;1212;359;0;0;;;;;
958;car;0.59;152;1302;319;1345;348;0;0;;;;;
958;car;0.6;153;1344;321;1384;352;0;0;;;;;
958;car;0.58;154;1364;323;1399;357;0;0;;;;;
958;car;0.5;121;1384;324;1435;361;0;0;;;;;
958;car;0.54;158;1434;323;1513;379;0;0;;;;;
958;car;0.46;159;1387;323;1453;369;0;0;;;;;
958;car;0.42;150;1245;313;1283;340;0;0;;;;;
959;car;0.73;149;1145;305;1212;360;0;0;;;;;
959;car;0.59;152;1302;319;1345;348;0;0;;;;;
959;car;0.6;153;1344;321;1384;352;0;0;;;;;
959;car;0.58;154;1365;323;1399;357;0;0;;;;;
959;car;0.5;121;1383;324;1435;360;0;0;;;;;
959;car;0.55;158;1434;323;1513;379;0;0;;;;;
959;car;0.46;159;1387;323;1452;369;0;0;;;;;
959;car;0.41;150;1245;313;1283;340;0;0;;;;;
960;car;0.71;149;1144;304;1212;360;0;0;;;;;
960;car;0.59;152;1302;319;1345;348;0;0;;;;;
960;car;0.59;153;1344;321;1384;352;0;0;;;;;
960;car;0.57;154;1365;323;1399;357;0;0;;;;;
960;car;0.5;121;1383;324;1435;360;0;0;;;;;
960;car;0.55;158;1434;323;1513;378;0;0;;;;;
960;car;0.47;159;1387;323;1452;369;0;0;;;;;
960;car;0.4;150;1245;313;1283;340;0;0;;;;;
961;car;0.74;149;1143;303;1211;361;0;0;;;;;
961;car;0.59;152;1302;319;1344;348;0;0;;;;;
961;car;0.58;153;1344;321;1384;353;0;0;;;;;
961;car;0.57;154;1364;323;1398;357;1;0.0;1364;323;1397;341; conf(0.67)
961;car;0.51;121;1383;324;1434;360;1;0.0;1383;335;1432;360; conf(0.67)
961;car;0.56;158;1434;323;1513;378;0;0;;;;;
961;car;0.46;159;1387;323;1450;369;0;0;;;;;
961;car;0.37;150;1243;313;1285;340;0;0;;;;;
961;car;0.36;166;1426;324;1468;375;0;0;;;;;
962;car;0.73;149;1143;303;1211;361;0;0;;;;;
962;car;0.59;152;1302;319;1344;348;0;0;;;;;
962;car;0.58;153;1343;321;1382;353;0;0;;;;;
962;car;0.55;154;1365;323;1398;357;1;0.0;1365;323;1398;342; conf(0.67)
962;car;0.51;121;1383;324;1434;361;0;0;;;;;
962;car;0.56;158;1434;324;1513;379;0;0;;;;;
962;car;0.47;159;1387;323;1450;369;0;0;;;;;
962;car;0.38;150;1242;313;1286;340;0;0;;;;;
962;car;0.37;166;1426;324;1468;376;0;0;;;;;
963;car;0.75;149;1142;303;1211;361;0;0;;;;;
963;car;0.58;152;1302;319;1344;348;0;0;;;;;
963;car;0.58;153;1344;321;1384;353;0;0;;;;;
963;car;0.56;154;1364;323;1398;357;1;0.0;1364;323;1397;341; conf(0.67)
963;car;0.5;121;1383;324;1434;361;0;0;;;;;
963;car;0.56;158;1434;324;1513;378;0;0;;;;;
963;car;0.47;159;1387;323;1449;370;0;0;;;;;
963;car;0.39;150;1242;313;1286;340;0;0;;;;;
963;car;0.36;166;1426;324;1468;375;0;0;;;;;
964;car;0.75;149;1141;303;1210;361;0;0;;;;;
964;car;0.57;152;1302;319;1344;348;0;0;;;;;
964;car;0.58;153;1344;321;1383;353;0;0;;;;;
964;car;0.56;154;1365;323;1398;357;0;0;;;;;
964;car;0.51;121;1383;324;1435;361;0;0;;;;;
964;car;0.55;158;1434;324;1513;378;0;0;;;;;
964;car;0.47;159;1387;323;1450;369;0;0;;;;;
964;car;0.4;150;1242;313;1286;340;0;0;;;;;
964;car;0.36;166;1425;324;1467;375;0;0;;;;;
965;car;0.77;149;1141;304;1210;361;0;0;;;;;
965;car;0.57;152;1302;319;1344;348;0;0;;;;;
965;car;0.58;153;1343;321;1383;353;0;0;;;;;
965;car;0.55;154;1365;323;1398;357;1;0.0;1365;323;1398;341; conf(0.67)
965;car;0.51;121;1383;324;1435;361;0;0;;;;;
965;car;0.55;158;1434;324;1513;378;0;0;;;;;
965;car;0.48;159;1387;323;1451;370;0;0;;;;;
965;car;0.39;150;1242;313;1286;340;0;0;;;;;
965;car;0.36;166;1425;324;1467;375;0;0;;;;;
966;car;0.76;149;1140;304;1210;362;0;0;;;;;
966;car;0.57;152;1302;319;1344;348;0;0;;;;;
966;car;0.58;153;1343;321;1384;353;0;0;;;;;
966;car;0.56;154;1365;323;1398;357;1;0.0;1365;323;1398;341; conf(0.67)
966;car;0.51;121;1383;324;1435;361;0;0;;;;;
966;car;0.54;158;1434;324;1513;378;0;0;;;;;
966;car;0.47;159;1387;323;1450;369;0;0;;;;;
966;car;0.37;150;1243;313;1286;340;0;0;;;;;
966;car;0.35;166;1425;324;1467;375;0;0;;;;;
967;car;0.77;149;1139;304;1210;363;0;0;;;;;
967;car;0.57;152;1302;319;1344;348;0;0;;;;;
967;car;0.56;153;1343;321;1383;353;0;0;;;;;
967;car;0.56;154;1365;323;1398;357;1;0.0;1365;323;1398;341; conf(0.67)
967;car;0.51;121;1383;324;1434;361;1;0.0;1383;335;1431;361; conf(0.67)
967;car;0.54;158;1434;324;1513;378;0;0;;;;;
967;car;0.46;159;1387;323;1451;369;0;0;;;;;
967;car;0.37;150;1244;313;1286;340;0;0;;;;;
968;car;0.79;149;1138;304;1210;364;0;0;;;;;
968;car;0.56;152;1303;319;1345;349;0;0;;;;;
968;car;0.57;153;1343;321;1384;353;0;0;;;;;
968;car;0.55;154;1365;323;1398;357;0;0;;;;;
968;car;0.5;121;1383;324;1434;361;1;0.0;1383;335;1430;361; conf(0.67)
968;car;0.54;158;1434;324;1513;378;0;0;;;;;
968;car;0.47;159;1387;323;1451;369;0;0;;;;;
968;car;0.38;150;1243;313;1286;340;0;0;;;;;
968;car;0.35;166;1425;324;1467;375;0;0;;;;;
969;car;0.79;149;1137;304;1210;364;0;0;;;;;
969;car;0.56;152;1303;319;1345;349;0;0;;;;;
969;car;0.58;153;1343;321;1385;353;0;0;;;;;
969;car;0.56;154;1364;323;1398;357;1;0.0;1364;323;1397;341; conf(0.67)
969;car;0.5;121;1384;324;1434;361;1;0.0;1384;335;1430;361; conf(0.67)
969;car;0.54;158;1434;324;1513;378;0;0;;;;;
969;car;0.47;159;1387;323;1452;370;0;0;;;;;
969;car;0.38;150;1244;313;1287;340;0;0;;;;;
970;car;0.79;149;1135;304;1210;365;0;0;;;;;
970;car;0.56;152;1303;319;1345;349;0;0;;;;;
970;car;0.57;153;1343;321;1385;353;0;0;;;;;
970;car;0.55;154;1365;323;1398;357;0;0;;;;;
970;car;0.5;121;1383;324;1435;361;0;0;;;;;
970;car;0.54;158;1434;324;1513;378;0;0;;;;;
970;car;0.47;159;1387;323;1452;370;0;0;;;;;
970;car;0.38;150;1244;313;1287;340;0;0;;;;;
971;car;0.81;149;1133;304;1209;366;0;0;;;;;
971;car;0.57;152;1303;319;1345;349;0;0;;;;;
971;car;0.57;153;1343;321;1384;353;0;0;;;;;
971;car;0.54;154;1366;323;1398;357;1;0.0;1366;323;1398;341; conf(0.67)
971;car;0.5;121;1383;324;1434;361;0;0;;;;;
971;car;0.54;158;1434;324;1513;378;0;0;;;;;
971;car;0.46;159;1387;323;1450;369;0;0;;;;;
971;car;0.37;150;1245;313;1287;340;0;0;;;;;
971;car;0.36;166;1425;324;1467;375;0;0;;;;;
972;car;0.82;149;1131;304;1209;366;0;0;;;;;
972;car;0.55;152;1303;319;1345;349;0;0;;;;;
972;car;0.56;153;1343;321;1384;353;0;0;;;;;
972;car;0.55;154;1366;323;1398;357;1;0.0;1366;323;1398;341; conf(0.67)
972;car;0.5;121;1383;324;1434;361;1;0.0;1383;335;1431;361; conf(0.67)
972;car;0.54;158;1434;324;1513;378;0;0;;;;;
972;car;0.47;159;1387;323;1451;370;0;0;;;;;
972;car;0.35;150;1245;313;1287;340;0;0;;;;;
973;car;0.83;149;1129;304;1209;367;0;0;;;;;
973;car;0.56;152;1302;319;1345;348;0;0;;;;;
973;car;0.59;153;1343;321;1384;353;0;0;;;;;
973;car;0.56;154;1366;323;1398;357;1;0.0;1366;323;1398;340; conf(0.67)
973;car;0.51;121;1383;324;1434;361;1;0.0;1383;335;1431;361; conf(0.67)
973;car;0.53;158;1434;324;1513;378;0;0;;;;;
973;car;0.46;159;1387;323;1452;370;0;0;;;;;
973;car;0.36;150;1246;313;1286;340;0;0;;;;;
973;car;0.36;166;1423;324;1467;375;0;0;;;;;
974;car;0.8;149;1128;303;1209;368;0;0;;;;;
974;car;0.58;152;1302;319;1345;348;0;0;;;;;
974;car;0.58;153;1344;321;1384;353;0;0;;;;;
974;car;0.55;154;1364;323;1397;357;0;0;;;;;
974;car;0.51;121;1383;324;1434;360;1;0.0;1383;335;1431;360; conf(0.67)
974;car;0.54;158;1434;324;1513;379;0;0;;;;;
974;car;0.45;159;1387;323;1452;369;0;0;;;;;
974;car;0.36;166;1424;324;1467;375;0;0;;;;;
975;car;0.81;149;1128;303;1208;368;0;0;;;;;
975;car;0.58;152;1302;319;1345;348;0;0;;;;;
975;car;0.57;153;1344;321;1385;352;0;0;;;;;
975;car;0.57;154;1365;323;1398;357;0;0;;;;;
975;car;0.5;121;1384;324;1434;360;1;0.0;1384;335;1431;360; conf(0.67)
975;car;0.52;158;1434;324;1513;379;0;0;;;;;
975;car;0.46;159;1387;323;1452;370;0;0;;;;;
975;car;0.35;166;1423;324;1467;375;0;0;;;;;
975;car;0.36;150;1248;313;1286;340;0;0;;;;;
976;car;0.81;149;1126;302;1208;369;0;0;;;;;
976;car;0.56;152;1302;319;1345;348;0;0;;;;;
976;car;0.58;153;1344;321;1387;352;0;0;;;;;
976;car;0.55;154;1362;323;1397;357;1;0.0;1362;323;1397;342; conf(0.67)
976;car;0.49;121;1384;324;1435;361;0;0;;;;;
976;car;0.53;158;1433;324;1513;379;0;0;;;;;
976;car;0.45;159;1387;323;1453;370;0;0;;;;;
976;car;0.77;167;1852;416;1919;554;0;0;;;;;
977;car;0.78;149;1125;301;1207;369;0;0;;;;;
977;car;0.58;152;1302;319;1345;348;0;0;;;;;
977;car;0.58;153;1344;321;1387;352;0;0;;;;;
977;car;0.57;154;1363;322;1398;357;1;0.0;1363;322;1397;340; conf(0.67)
977;car;0.51;121;1384;324;1435;361;0;0;;;;;
977;car;0.52;158;1433;324;1513;379;0;0;;;;;
977;car;0.46;159;1387;323;1452;370;0;0;;;;;
977;car;0.76;167;1833;409;1919;551;0;0;;;;;
977;car;0.35;150;1247;313;1286;340;0;0;;;;;
978;car;0.75;149;1123;301;1206;369;0;0;;;;;
978;car;0.58;152;1302;319;1345;348;0;0;;;;;
978;car;0.59;153;1344;321;1387;352;0;0;;;;;
978;car;0.58;154;1363;323;1398;357;0;0;;;;;
978;car;0.51;121;1384;324;1435;361;0;0;;;;;
978;car;0.52;158;1433;324;1513;379;0;0;;;;;
978;car;0.46;159;1387;323;1452;370;0;0;;;;;
978;car;0.8;167;1808;394;1919;545;0;0;;;;;
979;car;0.78;149;1121;301;1206;370;0;0;;;;;
979;car;0.57;152;1302;319;1345;348;0;0;;;;;
979;car;0.6;153;1344;321;1387;352;0;0;;;;;
979;car;0.59;154;1361;322;1398;357;0;0;;;;;
979;car;0.51;121;1384;324;1435;361;0;0;;;;;
979;car;0.52;158;1434;324;1513;378;0;0;;;;;
979;car;0.48;159;1387;323;1452;370;0;0;;;;;
979;car;0.86;167;1785;373;1919;541;0;0;;;;;
980;car;0.83;149;1119;300;1205;370;0;0;;;;;
980;car;0.57;152;1302;319;1345;348;0;0;;;;;
980;car;0.6;153;1344;321;1387;352;0;0;;;;;
980;car;0.58;154;1362;323;1397;357;1;0.0;1362;323;1397;341; conf(0.67)
980;car;0.51;121;1384;324;1435;361;0;0;;;;;
980;car;0.55;158;1433;324;1513;379;0;0;;;;;
980;car;0.46;159;1387;323;1452;370;0;0;;;;;
980;car;0.85;167;1763;353;1919;538;0;0;;;;;
980;car;0.36;150;1248;313;1285;340;0;0;;;;;
981;car;0.8;149;1118;300;1205;371;0;0;;;;;
981;car;0.56;152;1302;319;1345;348;0;0;;;;;
981;car;0.59;153;1344;321;1387;352;0;0;;;;;
981;car;0.57;154;1360;322;1397;357;0;0;;;;;
981;car;0.5;121;1384;324;1436;361;1;0.0;1384;334;1428;361; conf(0.67)
981;car;0.54;158;1433;324;1513;379;0;0;;;;;
981;car;0.48;159;1387;323;1453;370;0;0;;;;;
981;car;0.86;167;1743;341;1919;535;0;0;;;;;
981;car;0.37;150;1248;312;1286;340;0;0;;;;;
982;car;0.81;149;1116;300;1205;371;0;0;;;;;
982;car;0.56;152;1302;319;1345;348;0;0;;;;;
982;car;0.58;153;1344;321;1387;352;0;0;;;;;
982;car;0.56;154;1361;323;1397;357;0;0;;;;;
982;car;0.51;121;1384;324;1435;361;0;0;;;;;
982;car;0.55;158;1434;324;1513;379;0;0;;;;;
982;car;0.47;159;1387;323;1452;370;0;0;;;;;
982;car;0.91;167;1722;337;1919;545;0;0;;;;;
982;car;0.37;150;1247;313;1286;340;0;0;;;;;
983;car;0.84;149;1115;300;1205;372;0;0;;;;;
983;car;0.56;152;1302;319;1345;348;0;0;;;;;
